t,Bowker,Stuart,QS,mut_sum
0.9871628251074809,25.117700059090552,2.7030138560212897,-3.8324750449592875,5045.0
0.0033136100508935895,7.2,0.8990610328638498,-0.7091082003162561,36.0
0.5864236750953539,37.6234727580086,0.34185033395065967,-5.669015362698804,3898.0
0.8312173032862895,28.91999804215253,3.001185132906692,-4.89790798561041,4696.0
0.9482823231729289,13.437895161898634,2.7721743134523327,-2.9748760978492363,5004.0
0.38689922583541225,41.275970158606874,1.9333164236122764,-5.860575151233296,2881.0
0.024539059814160824,9.003497729361722,2.9352837310122406,-1.8713861765689288,251.0
0.3584257044945931,47.423058535638035,6.822232046529398,-6.074416282100793,2746.0
0.372595286703151,63.968477418063664,0.7929181015591612,-7.154974359682763,2818.0
0.8401334670950209,34.31480817839737,2.307554312351663,-5.447009861966374,4607.0
0.20997784940362907,14.874165685701046,3.135871111177376,-2.4640465192055196,1766.0
0.7722915175690434,62.57498446618935,9.69155217164977,-6.952987981174991,4494.0
0.04656264876530314,32.29493816220672,2.386210964954691,-4.391241292982887,441.0
0.2309137602421637,38.842011451154995,1.1208141655106216,-5.583796399957602,1959.0
0.6004623614696947,22.985785963707798,3.278466322370171,-4.2008272891624125,3879.0
0.9239798726097262,19.020941735314665,8.889545526307309,-3.128645491302473,4941.0
0.8996048237670193,27.268973114683,0.4908766061382192,-5.061317981192327,4878.0
0.6141233121715536,53.782101550996344,1.2978432553220318,-7.018271454864822,3995.0
0.3461633195952811,35.43506915752885,4.304006192822208,-5.314411986900047,2656.0
0.04773410832211211,20.861653266715848,10.024158930481173,-3.0408063452888405,435.0
0.00890422439983063,,,,79.0
0.3253402585832891,49.149101793038184,2.659378021770098,-6.514872578376788,2532.0
0.8888176687347431,25.43780266254322,3.9188721882212953,-4.561688778054745,4787.0
0.9274354855114832,35.80854595729275,2.2712633859001476,-5.664167825896593,4948.0
0.02048839898163335,5.515326766613795,1.181487630662922,-1.1491819410603141,176.0
0.418144403757459,32.55914179537858,5.643658083274689,-4.952377912225483,3068.0
0.2886496765018509,32.31313552158362,4.552990306634918,-4.8887384791233215,2324.0
0.14293304698042986,37.46769726188963,3.9500501115814486,-5.02270304965115,1165.0
0.6570796565842475,29.667710164237846,4.3260162210186754,-4.945236311329308,4083.0
0.8916289199172327,49.37923490324821,5.167400092433116,-6.383772507179761,4803.0
0.9710382589759942,19.742692859565928,3.586567398417576,-3.420788896980907,5022.0
0.8351091470474131,30.826680153283604,1.2015979067456055,-5.163401466609253,4626.0
0.3622137268379012,52.33149957863009,3.6064458680306863,-6.680222216349661,2837.0
0.09919257138772797,17.677107665377143,4.95177434466194,-2.8223857403019035,901.0
